square,total_internet_activity,observed_intervals,coverage
8875,1551656.1276203352,8784,1.0
9977,1551240.4153324547,8784,1.0
6950,1550893.347708644,8784,1.0
4351,1549673.4273314471,8784,1.0
4347,1549381.5899015123,8784,1.0
6775,1548061.0886955115,8784,1.0
7990,1545718.0798666857,8784,1.0
4147,1545659.0930404852,8784,1.0
5456,1545077.0480781742,8784,1.0
6153,1539369.0882887202,8784,1.0
6257,1538140.2256306533,8784,1.0
6377,1537552.3827708473,8784,1.0
9468,1533841.028043272,8784,1.0
6975,1532992.8602072713,8784,1.0
6953,1532559.5993834888,8784,1.0
4945,1531636.2431035398,8784,1.0
9884,1531323.0168819553,8784,1.0
2245,1530116.3814506268,8784,1.0
7769,1529471.8410389815,8784,1.0
4163,1528936.0629959025,8784,1.0
8672,1528693.6531489715,8784,1.0
6055,1526797.1564356855,8784,1.0
6770,1526471.8762812624,8784,1.0
6956,1525711.1327016526,8784,1.0
9978,1525203.523454084,8784,1.0
7067,1525026.6085689622,8784,1.0
7454,1523388.187210773,8784,1.0
3851,1523230.456896642,8784,1.0
4148,1522496.565193566,8784,1.0
7264,1521987.4492507507,8784,1.0
6668,1516768.2888883909,8784,1.0
6146,1515450.568846843,8784,1.0
7869,1514964.513827606,8784,1.0
6552,1514385.2364499425,8784,1.0
5543,1511022.0671775967,8784,1.0
5947,1507729.5306832034,8784,1.0
6973,1507334.9067594358,8784,1.0
9267,1504563.7388060372,8784,1.0
8054,1503483.1687843404,8784,1.0
6970,1497765.6173681326,8784,1.0
3968,1497283.234892543,8784,1.0
5266,1497169.527540206,8784,1.0
6759,1495637.7749875132,8784,1.0
7072,1492484.2621382533,8784,1.0
5846,1492053.2443410587,8784,1.0
6969,1491904.0784899238,8784,1.0
5089,1491558.304823706,8784,1.0
9467,1491407.567216551,8784,1.0
4246,1487225.1030913584,8784,1.0
5948,1486830.8971789642,8784,1.0
6078,1486210.7752795971,8784,1.0
7654,1485155.0048571622,8784,1.0
4643,1484791.871973374,8784,1.0
3952,1482266.4608801145,8784,1.0
3748,1479706.0309442242,8784,1.0
4352,1479417.7957582427,8784,1.0
6863,1478607.0576719656,8784,1.0
5026,1478091.569230969,8784,1.0
6047,1478077.1396478522,8784,1.0
6476,1477392.4572958106,8784,1.0
5650,1476235.2971615612,8784,1.0
6279,1469120.675898085,8784,1.0
4367,1468679.4344080319,8784,1.0
4150,1468504.4483312708,8784,1.0
9885,1467968.1652040638,8784,1.0
4543,1465662.5276534352,8784,1.0
7670,1464890.7398722514,8784,1.0
4245,1464736.7527325938,8784,1.0
9370,1464163.1698918308,8784,1.0
3751,1463951.4707764068,8784,1.0
2145,1463846.3783247608,8784,1.0
6856,1463473.2170290414,8784,1.0
5764,1462772.1118871314,8784,1.0
4251,1457218.809810101,8784,1.0
3846,1455868.5564166962,8784,1.0
5550,1455698.3512996587,8784,1.0
4128,1454740.994099686,8784,1.0
8374,1452235.5522510267,8784,1.0
8834,1450757.9779738518,8784,1.0
6074,1449133.481688236,8784,1.0
4253,1447745.3260314232,8784,1.0
4162,1447327.7349885318,8784,1.0
6961,1442884.532196283,8784,1.0
9976,1441263.4691946572,8784,1.0
7969,1440934.218173969,8784,1.0
6551,1439619.208522168,8784,1.0
4943,1437913.1010663807,8784,1.0
3850,1435074.2651826374,8784,1.0
6045,1432318.4486297143,8784,1.0
5864,1431182.5130579476,8784,1.0
4890,1430295.4089876972,8784,1.0
6761,1426743.6013719267,8784,1.0
7254,1426258.364022029,8784,1.0
8571,1423529.1428461524,8784,1.0
7770,1422178.4598501823,8784,1.0
7263,1420012.7467182528,8784,1.0
6373,1419627.3387698955,8784,1.0
7240,1418633.167182615,8784,1.0
6862,1418060.9510180969,8784,1.0
3633,1417928.2930580745,8784,1.0
8756,1416858.6409022924,8784,1.0
6145,1416507.5521794637,8784,1.0
3634,1414668.2547393227,8784,1.0
7567,1410479.6880518903,8784,1.0
7856,1406506.6644997953,8784,1.0
4252,1405679.7549091626,8784,1.0
3859,1404681.4570100012,8784,1.0
7523,1401666.8007180672,8784,1.0
7059,1401663.5080865442,8784,1.0
6174,1400593.4120073342,8784,1.0
5472,1400234.06807437,8784,1.0
9877,1399563.927554152,8784,1.0
4262,1397572.7082916289,8784,1.0
3964,1397482.2534162877,8784,1.0
6864,1396346.881096016,8784,1.0
4877,1395056.0740016242,8784,1.0
3970,1392768.026193886,8784,1.0
3750,1390307.7895070831,8784,1.0
6463,1388714.1451344846,8784,1.0
4064,1387690.5334843036,8784,1.0
6652,1387366.0402147253,8784,1.0
7469,1386675.458911807,8784,1.0
6144,1384657.8344013258,8784,1.0
4152,1384216.5414781692,8784,1.0
6645,1383524.4522636025,8784,1.0
3949,1383164.076833757,8784,1.0
3436,1382560.317851289,8784,1.0
1250,1381403.6633717308,8784,1.0
4765,1381360.060111194,8784,1.0
7755,1376077.762692436,8784,1.0
6876,1374595.697386725,8784,1.0
7570,1372991.5199636784,8784,1.0
7554,1372098.5264240182,8784,1.0
8677,1371539.6673906262,8784,1.0
4777,1370124.560657036,8784,1.0
6977,1369996.5011459088,8784,1.0
5549,1369863.2618724448,8784,1.0
6147,1367822.4173771143,8784,1.0
7370,1366293.89657361,8784,1.0
8154,1364661.920111606,8784,1.0
8671,1363641.160924917,8784,1.0
8373,1363497.5455417773,8784,1.0
6273,1362887.5491778548,8784,1.0
6656,1359959.6742910324,8784,1.0
6750,1358083.8202177177,8784,1.0
1151,1357785.8663223581,8784,1.0
8053,1356558.690518111,8784,1.0
6545,1355155.614288031,8784,1.0
6754,1355140.481415073,8784,1.0
8089,1354080.3760970954,8784,1.0
8190,1352104.3329756674,8784,1.0
6046,1349990.5998890102,8784,1.0
3849,1349902.0676115344,8784,1.0
6456,1349190.447397435,8784,1.0
6659,1347549.5070696904,8784,1.0
3763,1347369.4868444735,8784,1.0
3650,1347234.5825590752,8784,1.0
3860,1347008.910127496,8784,1.0
3965,1345997.756438191,8784,1.0
3559,1345401.1770712622,8784,1.0
3536,1343583.1290723716,8784,1.0
5665,1342540.3637849856,8784,1.0
6968,1342296.3505909047,8784,1.0
6572,1342261.1364536278,8784,1.0
7470,1341915.6334720466,8784,1.0
7051,1338992.9902250827,8784,1.0
8957,1337859.4772074788,8784,1.0
8771,1336450.9171463912,8784,1.0
6563,1336128.7843014526,8784,1.0
3961,1334654.67677202,8784,1.0
8734,1333115.334041791,8784,1.0
6559,1333115.2453271337,8784,1.0
3437,1332318.069776384,8784,1.0
6553,1330794.740843455,8784,1.0
7952,1327932.8380826944,8784,1.0
4049,1327039.4005783987,8784,1.0
6549,1325638.0363583134,8784,1.0
7667,1321636.3773099212,8784,1.0
7077,1320697.8289717035,8784,1.0
3749,1316621.4316668864,8784,1.0
5243,1316582.1857495804,8784,1.0
3432,1316216.8342690337,8784,1.0
8772,1312883.592022075,8784,1.0
4642,1312762.9709256806,8784,1.0
8855,1310735.8110335195,8784,1.0
3948,1310078.526620797,8784,1.0
9985,1308651.5665129975,8784,1.0
5977,1308324.7083762886,8784,1.0
6653,1305296.2876869685,8784,1.0
6963,1304978.2364873462,8784,1.0
3533,1304126.2640102222,8784,1.0
6746,1304095.7854079495,8784,1.0
7173,1303910.8512180487,8784,1.0
7058,1302199.301294222,8784,1.0
7071,1301243.1070759187,8784,1.0
7756,1299062.5143447164,8784,1.0
9484,1294936.2478985044,8784,1.0
3759,1294153.7268391286,8784,1.0
4052,1292489.9590402977,8784,1.0
8562,1291877.2191055855,8784,1.0
7571,1290910.4219211014,8784,1.0
3655,1290566.8468391518,8784,1.0
6962,1289220.18504239,8784,1.0
7467,1285800.0724946596,8784,1.0
3947,1284775.1593807247,8784,1.0
7870,1284638.315096319,8784,1.0
4146,1284600.881749464,8784,1.0
4869,1283969.6787012436,8784,1.0
8470,1282319.3879161084,8784,1.0
4151,1278536.6306536095,8784,1.0
9878,1276656.7472996875,8784,1.0
8171,1275441.1657070178,8784,1.0
7985,1275089.555809017,8784,1.0
8577,1272511.1944691716,8784,1.0
3754,1270009.2816398533,8784,1.0
4341,1269527.1931891346,8784,1.0
8273,1268201.7215835424,8784,1.0
7855,1266569.2580144147,8784,1.0
6666,1265869.8836114705,8784,1.0
7443,1263886.800334302,8784,1.0
7490,1260558.73573612,8784,1.0
7491,1260558.73573612,8784,1.0
8276,1258928.8511446868,8784,1.0
9059,1258511.3656124915,8784,1.0
5378,1257070.3031080335,8784,1.0
3537,1256835.4132484028,8784,1.0
3967,1249817.1288223132,8784,1.0
3760,1249073.4443632571,8784,1.0
4870,1248362.238471794,8784,1.0
8670,1248325.611168431,8784,1.0
4048,1246531.114358152,8784,1.0
8084,1244498.996919381,8784,1.0
5978,1242507.309398055,8784,1.0
4050,1241585.6867983826,8784,1.0
5877,1241018.6641800818,8784,1.0
7076,1240478.1713629495,8784,1.0
48,1240470.502025105,8784,1.0
3635,1238860.475762698,8784,1.0
6869,1238460.7121353978,8784,1.0
8172,1238109.3227673557,8784,1.0
8277,1237387.0529157196,8784,1.0
7591,1236814.2628250967,8784,1.0
6576,1235742.9074390105,8784,1.0
3651,1233430.0407891043,8784,1.0
4542,1233288.007173854,8784,1.0
4244,1232361.432347374,8784,1.0
7754,1232067.445490515,8784,1.0
8091,1231546.9283222074,8784,1.0
4989,1231403.3185341028,8784,1.0
9159,1228783.81119723,8784,1.0
7069,1228582.5720811605,8784,1.0
3950,1227812.83539418,8784,1.0
5375,1226804.9717534257,8784,1.0
4145,1225972.7205941214,8784,1.0
4844,1224968.441409417,8784,1.0
7466,1222891.7964080425,8784,1.0
3534,1222228.2209936648,8784,1.0
7053,1220596.4883861379,8784,1.0
7655,1219957.0644558668,8784,1.0
8191,1217546.1064522637,8784,1.0
7590,1217377.2757414395,8784,1.0
8189,1216859.8594047984,8784,1.0
6959,1215881.7226511047,8784,1.0
8376,1215725.1512398652,8784,1.0
3532,1215182.0430201225,8784,1.0
7656,1213286.8704543887,8784,1.0
7073,1213250.6540827216,8784,1.0
5364,1211276.0273963765,8784,1.0
3771,1210941.921254564,8784,1.0
4144,1207077.7448666291,8784,1.0
5357,1207052.5811265565,8784,1.0
4365,1205916.5603905593,8784,1.0
8175,1205855.877648983,8784,1.0
6957,1204715.851796024,8784,1.0
9469,1204570.2083706504,8784,1.0
7369,1203424.9398885767,8784,1.0
7652,1201254.2617585973,8784,1.0
8072,1201099.9902671573,8784,1.0
3971,1200996.5697286525,8784,1.0
5565,1199700.544751955,8784,1.0
3972,1199425.8863401623,8784,1.0
7885,1199236.9368757023,8784,1.0
8377,1197964.5620353254,8784,1.0
6579,1194911.1871915131,8784,1.0
7354,1193656.4449752495,8784,1.0
7657,1193214.8974150317,8784,1.0
8974,1189927.103249464,8784,1.0
7060,1189892.4437841617,8784,1.0
5090,1189783.3758047975,8784,1.0
7953,1189598.319442666,8784,1.0
8073,1185831.0463668364,8784,1.0
5847,1184206.442423944,8784,1.0
3535,1184110.5234081817,8784,1.0
6967,1183222.2340172925,8784,1.0
8071,1180415.0845360179,8784,1.0
3736,1179875.7347582984,8784,1.0
3636,1179757.0845299987,8784,1.0
6075,1179257.0925141762,8784,1.0
8173,1178655.7670974825,8784,1.0
8176,1177833.3022878321,8784,1.0
4326,1176669.8340477953,8784,1.0
4778,1175228.630812878,8784,1.0
3772,1174458.0444247758,8784,1.0
7167,1174255.6149050426,8784,1.0
3735,1174201.3326486417,8784,1.0
5763,1173191.0756976043,8784,1.0
5045,1173171.7406709197,8784,1.0
9483,1172125.12712328,8784,1.0
7651,1171607.155613976,8784,1.0
7055,1170307.3483083553,8784,1.0
9583,1168519.1281928325,8784,1.0
6854,1168418.4097987069,8784,1.0
4325,1168174.06593078,8784,1.0
3752,1167376.3283927455,8784,1.0
7068,1167123.3553702384,8784,1.0
7647,1164798.8004332788,8784,1.0
9569,1163999.228537763,8784,1.0
6669,1163994.4825712,8784,1.0
4944,1163035.9243402148,8784,1.0
4864,1162262.6925934164,8784,1.0
6745,1161954.1443576422,8784,1.0
5174,1161356.674451989,8784,1.0
4867,1160860.1095314259,8784,1.0
7270,1156253.5536719253,8784,1.0
6396,1156147.4443855102,8784,1.0
6496,1155512.9000038083,8784,1.0
6760,1154907.4943351909,8784,1.0
9986,1153185.9164292812,8784,1.0
3861,1151839.429358779,8784,1.0
6955,1151583.816485589,8784,1.0
6366,1150573.879985072,8784,1.0
8270,1150471.695088408,8784,1.0
5343,1147482.8117323397,8784,1.0
6397,1145061.5583421935,8784,1.0
6577,1144327.418687846,8784,1.0
8477,1143685.5617704266,8784,1.0
5878,1142717.4601067398,8784,1.0
7555,1142173.0909655106,8784,1.0
5564,1140379.3101710004,8784,1.0
7653,1140145.707988782,8784,1.0
8275,1140140.4655285468,8784,1.0
8975,1139537.562627678,8784,1.0
7390,1138869.9463886602,8784,1.0
4679,1138071.424294078,8784,1.0
8375,1136093.6896910702,8784,1.0
8959,1135702.3648752144,8784,1.0
1051,1135697.3819750415,8784,1.0
3673,1135023.820640423,8784,1.0
8856,1134937.5368110787,8784,1.0
4990,1134074.4920727063,8784,1.0
7973,1133940.8591866044,8784,1.0
7489,1133900.9455779695,8784,1.0
9074,1130415.7676834825,8784,1.0
5774,1130007.7378253173,8784,1.0
5142,1129510.1140024185,8784,1.0
6795,1128079.4163612197,8784,1.0
6895,1128079.4163612197,8784,1.0
7986,1128009.269942756,8784,1.0
9270,1127704.999341941,8784,1.0
4942,1126782.376071577,8784,1.0
8378,1126533.540605862,8784,1.0
3966,1125962.9890332203,8784,1.0
5277,1125691.2912350018,8784,1.0
7671,1123399.5554973453,8784,1.0
6861,1122754.711812366,8784,1.0
4744,1122026.0015863946,8784,1.0
3649,1121519.5043584842,8784,1.0
5442,1121276.3950820607,8784,1.0
8085,1121067.4004120186,8784,1.0
8274,1117355.6926439393,8784,1.0
4977,1116823.8714322532,8784,1.0
3870,1116627.8638299238,8784,1.0
8673,1116450.5517568788,8784,1.0
7343,1116099.9065770365,8784,1.0
3674,1115582.7589864659,8784,1.0
5376,1114138.3537275963,8784,1.0
9784,1113008.6331618822,8784,1.0
6949,1112452.9718668126,8784,1.0
4843,1112169.7031598506,8784,1.0
7566,1110859.8428594873,8784,1.0
4743,1110009.1576504153,8784,1.0
6966,1107666.9668658536,8784,1.0
8278,1107451.7213097287,8784,1.0
5843,1107382.3554552738,8784,1.0
6868,1105177.7526456912,8784,1.0
6954,1103955.528992793,8784,1.0
9987,1100113.7531445194,8784,1.0
3775,1097792.5610751994,8784,1.0
3773,1097737.5598529414,8784,1.0
6894,1097055.978837674,8784,1.0
8174,1096316.9123413716,8784,1.0
6556,1095366.6802155687,8784,1.0
8269,1095352.3370067454,8784,1.0
7991,1095184.9619015073,8784,1.0
7442,1095071.8881059317,8784,1.0
6155,1095044.0701647194,8784,1.0
9075,1094578.4677218862,8784,1.0
9984,1094409.920746064,8784,1.0
3453,1093430.2060185848,8784,1.0
3865,1093347.6610631254,8784,1.0
7553,1092511.2255918952,8784,1.0
5041,1091400.0124076458,8784,1.0
5973,1091091.0816969208,8784,1.0
7889,1090208.9950218596,8784,1.0
8773,1088676.5751964008,8784,1.0
6978,1088376.0568475823,8784,1.0
7078,1087749.1196421352,8784,1.0
8055,1087225.9571894896,8784,1.0
5274,1086445.711755143,8784,1.0
951,1086313.3565735668,8784,1.0
5975,1083597.8487563648,8784,1.0
8757,1083582.178912609,8784,1.0
4228,1082853.4895168857,8784,1.0
7156,1082455.7714226374,8784,1.0
8076,1082081.788041263,8784,1.0
6378,1081786.5161174727,8784,1.0
7159,1078447.7378442131,8784,1.0
4227,1075779.8356600706,8784,1.0
7176,1074910.2091486081,8784,1.0
9568,1072092.4908685114,8784,1.0
4669,1071675.8372500315,8784,1.0
3747,1071164.4901970366,8784,1.0
1052,1071123.0335894206,8784,1.0
8661,1070873.1910760724,8784,1.0
4866,1068759.669696462,8784,1.0
7543,1068472.490545558,8784,1.0
6650,1065444.8212531488,8784,1.0
6859,1064085.1944355548,8784,1.0
5747,1062447.3587941271,8784,1.0
4226,1062418.1969673308,8784,1.0
7339,1061312.1780691398,8784,1.0
8873,1061199.4063805162,8784,1.0
7492,1060515.166650563,8784,1.0
3563,1058786.6200918385,8784,1.0
7724,1055303.5368340178,8784,1.0
5475,1053548.098132212,8784,1.0
6768,1052122.4696204613,8784,1.0
7854,1052061.874997031,8784,1.0
3774,1051159.924499727,8784,1.0
8858,1049950.820432337,8784,1.0
8389,1049595.634111618,8784,1.0
8835,1049122.4057685554,8784,1.0
4164,1048263.7706059365,8784,1.0
6867,1047632.5611184197,8784,1.0
6855,1046005.2616570938,8784,1.0
7340,1044756.6799965635,8784,1.0
9168,1044559.9594713178,8784,1.0
6679,1043587.9657747521,8784,1.0
3875,1042731.8580368637,8784,1.0
6794,1042308.7361387244,8784,1.0
7988,1041122.0822062166,8784,1.0
3118,1038860.502121465,8784,1.0
7046,1038485.5645813613,8784,1.0
8290,1037979.9651676256,8784,1.0
6076,1037303.199324331,8784,1.0
7646,1036092.8223532272,8784,1.0
6960,1034718.6186500409,8784,1.0
3753,1034461.8808971448,8784,1.0
8011,1033172.2152984767,8784,1.0
5876,1032784.0752318754,8784,1.0
6444,1032065.5638006084,8784,1.0
5165,1031614.5836308366,8784,1.0
3433,1031005.4636361742,8784,1.0
7241,1030787.6279864019,8784,1.0
8478,1029467.8479430238,8784,1.0
6769,1029327.0943670705,8784,1.0
7852,1029320.0337352436,8784,1.0
7284,1028851.827090652,8784,1.0
1152,1028837.5363849024,8784,1.0
6395,1027736.8046612913,8784,1.0
9158,1027102.39165279,8784,1.0
9174,1026536.8371118406,8784,1.0
6945,1026087.369758459,8784,1.0
7172,1025325.0721828562,8784,1.0
3553,1024631.3939237894,8784,1.0
8289,1024229.9071406202,8784,1.0
8291,1024032.4505275151,8784,1.0
9150,1021754.7804202446,8784,1.0
6860,1021128.1170394527,8784,1.0
5342,1020574.7889141437,8784,1.0
4827,1018997.5234161976,8784,1.0
4868,1018965.050094592,8784,1.0
7045,1018845.6544531779,8784,1.0
3353,1016902.0652921041,8784,1.0
7970,1016386.4479745199,8784,1.0
3336,1016352.6074409096,8784,1.0
6495,1012277.2072646245,8784,1.0
5141,1012032.3333144555,8784,1.0
9167,1011848.0939334856,8784,1.0
8656,1011350.3234814015,8784,1.0
4871,1010318.0163106382,8784,1.0
3654,1010101.6182856992,8784,1.0
8052,1009788.4696202016,8784,1.0
6497,1009767.0985569312,8784,1.0
7725,1008924.4961613773,8784,1.0
3946,1007891.0142229125,8784,1.0
7592,1007246.5761694623,8784,1.0
8186,1007205.73249632,8784,1.0
9251,1006534.3120932013,8784,1.0
9058,1006397.1373501483,8784,1.0
8976,1006065.7139196333,8784,1.0
3653,1005655.645095338,8784,1.0
5464,1005053.6995704388,8784,1.0
3845,1003911.5471202587,8784,1.0
7444,1003880.7540643914,8784,1.0
2246,1003534.2618082248,8784,1.0
4664,1002827.6028951022,8784,1.0
3564,1002688.3925286017,8784,1.0
8390,1002117.3300817226,8784,1.0
3874,1002057.1157416202,8784,1.0
7154,1001980.3214856468,8784,1.0
7954,1001850.8096231322,8784,1.0
9250,1001174.9401174301,8784,1.0
9060,1000177.7611680797,8784,1.0
3657,999749.6457272202,8784,1.0
4479,999522.6636699495,8784,1.0
8872,999054.8000141584,8784,1.0
4267,998642.2691172247,8784,1.0
3652,996775.9252052231,8784,1.0
8852,996018.0886554533,8784,1.0
7050,994116.1136192476,8784,1.0
1247,993307.2665390031,8784,1.0
247,993148.7840756645,8784,1.0
5091,992254.8263060603,8784,1.0
9151,992171.9245514565,8784,1.0
8388,991273.8876766344,8784,1.0
5241,990296.7838471237,8784,1.0
5974,990249.8376189199,8784,1.0
3765,990011.4651900185,8784,1.0
7972,988885.1843107074,8784,1.0
8088,988322.3877780602,8784,1.0
8958,986571.1562095336,8784,1.0
3660,986118.5357608753,8784,1.0
7085,985802.6842541981,8784,1.0
7644,985510.481157525,8784,1.0
3218,984337.9068264724,8784,1.0
7075,984081.6455965112,8784,1.0
8490,982976.4107375001,8784,1.0
8391,982857.3423956513,8784,1.0
9175,982808.9214119707,8784,1.0
952,982355.4876768374,8784,1.0
6845,981512.1230301763,8784,1.0
6651,980475.2241393754,8784,1.0
3733,978951.3010218624,8784,1.0
4465,977934.5330859943,8784,1.0
6354,976879.3731383326,8784,1.0
8491,976569.5640089015,8784,1.0
3876,976445.1577031036,8784,1.0
3761,976076.6056473845,8784,1.0
9887,975893.2273496921,8784,1.0
8489,975019.7893850335,8784,1.0
7057,974998.5450409704,8784,1.0
5040,974888.2065521035,8784,1.0
4763,972742.2375285588,8784,1.0
3435,971011.9532275135,8784,1.0
9477,970589.5130290871,8784,1.0
4266,969838.900017608,8784,1.0
9584,968833.3446601639,8784,1.0
9057,967340.3970940791,8784,1.0
4940,967265.7201108026,8784,1.0
4468,965545.7232434534,8784,1.0
851,965108.3588612207,8784,1.0
4379,964971.2840710175,8784,1.0
6676,964310.9647867884,8784,1.0
5976,963959.2905386601,8784,1.0
7239,963905.8030113195,8784,1.0
8952,963839.463006975,8784,1.0
4127,963539.3051661475,8784,1.0
5874,962426.291302976,8784,1.0
9194,962375.601955235,8784,1.0
6848,962277.7073648125,8784,1.0
3334,962143.5494184912,8784,1.0
3434,962143.5494184912,8784,1.0
8570,960959.5087230154,8784,1.0
9195,959793.6655786798,8784,1.0
6877,959402.3573755248,8784,1.0
4029,959079.2085673779,8784,1.0
4889,958623.2140986454,8784,1.0
4742,958509.0999150814,8784,1.0
4229,957089.2851513445,8784,1.0
2146,956037.7494558678,8784,1.0
6846,955894.1247195961,8784,1.0
9466,955451.5243926985,8784,1.0
7344,954971.4848295406,8784,1.0
9295,954490.7519438483,8784,1.0
7342,954086.650985298,8784,1.0
8619,953443.0176743176,8784,1.0
4027,951111.9525067054,8784,1.0
4779,950701.5561514831,8784,1.0
8153,948412.2952135461,8784,1.0
7391,945793.6360268063,8784,1.0
3253,945401.1414617837,8784,1.0
3951,945257.8123662245,8784,1.0
3385,944421.626318989,8784,1.0
3285,944414.8102500391,8784,1.0
6765,943717.7598674527,8784,1.0
7162,942800.0318069147,8784,1.0
6866,942485.2894241193,8784,1.0
5043,942281.8040184828,8784,1.0
6044,941390.8627528768,8784,1.0
6173,941014.3933734118,8784,1.0
7081,940558.265999901,8784,1.0
6974,938469.8295901663,8784,1.0
7955,935269.1533450511,8784,1.0
5373,933470.2861098066,8784,1.0
6847,933370.0177421628,8784,1.0
3867,931671.472622462,8784,1.0
8770,930972.1228030758,8784,1.0
6878,930572.3866630378,8784,1.0
4268,930247.1773617553,8784,1.0
8919,929386.1404623537,8784,1.0
3734,928557.8842898936,8784,1.0
8185,927743.5338943468,8784,1.0
1147,927227.4654005478,8784,1.0
8621,926214.6688186612,8784,1.0
8719,926214.6688186612,8784,1.0
8720,926214.6688186612,8784,1.0
8819,926214.6688186612,8784,1.0
8721,926033.2089383744,8784,1.0
3337,925661.8626227824,8784,1.0
3554,925615.3774534913,8784,1.0
8519,925313.4965423436,8784,1.0
3335,922794.1483812851,8784,1.0
8188,922059.99020286,8784,1.0
7544,921394.7631317276,8784,1.0
3036,921222.1093135595,8784,1.0
7757,919722.6869704672,8784,1.0
9073,919339.1471544936,8784,1.0
4478,918617.5295347214,8784,1.0
3648,918573.874701093,8784,1.0
